SourceFile,Aperture,ApertureValue,APP14Flags0,APP14Flags1,ApplicationRecordVersion,Artist,AToB0,AToB1,AToB2,BitsPerSample,BlueMatrixColumn,BlueTRC,By-line,By-lineTitle,ChromaticAdaptation,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,CodedCharacterSet,ColorComponents,ColorSpace,ColorSpaceData,ColorTransform,ComponentsConfiguration,CompressedBitsPerPixel,ConnectionSpaceIlluminant,Contrast,Copyright,CopyrightNotice,CreateDate,Credit,CurrentIPTCDigest,DateCreated,DateTimeCreated,DateTimeOriginal,DCTEncodeVersion,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,DigitalCreationDate,DigitalZoomRatio,Directory,DocumentNotes,EncodingProcess,EnvelopeRecordVersion,ExifByteOrder,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FocalLength,FocalLength35efl,GainControl,GPSAltitude,GPSAltitudeRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSVersionID,GreenMatrixColumn,GreenTRC,ImageHeight,ImageSize,ImageWidth,ISO,JFIFVersion,Keywords,LensModel,LensSerialNumber,LightSource,LightValue,Luminance,Make,MakeAndModel,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,NativeDisplayInfo,PrimaryPlatform,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pt-BR,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,ResolutionUnit,Saturation,SceneCaptureType,SensingMethod,SerialNumber,Sharpness,ShutterSpeed,Software,SubjectDistance,SubjectDistanceRange,SubSecCreateDate,SubSecDateTimeOriginal,SubSecModifyDate,SubSecTime,SubSecTimeDigitized,SubSecTimeOriginal,Technology,TimeCreated,UserComment,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
data/images/untagged/flickr/23912594849.jpg,,,[14],(none),4,I.F. McLauchlan,,,,8,0.14919 0.06322 0.74457,"(Binary data 14 bytes, use -b option to extract)",I.F. McLauchlan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,I.F. McLauchlan,I.F. McLauchlan,,,d5415c972fed60cbfcda8efe0ffae1fc,,,,100,"Reflective, Glossy, Positive, Color",none,,,,,,data/images/untagged/flickr,https://flickr.com/e/65X%2FaxD6pzOaisw2f78vz2zUYNTx5jFMCVx06Xh40Xk%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:25:22+01:00,23912594849.jpg,rw-rw-r--,21 kB,JPEG,jpg,,,,,,,,,,,,,,0.20528 0.62567 0.06087,"(Binary data 14 bytes, use -b option to extract)",474,1024x474,1024,,1.02,,,,,,,,,,,,,,0 0 0,0.95045 1 1.08905,0.485,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Adobe Systems Inc.,"XYZ ",Copyright 1999 Adobe Systems Incorporated,Adobe Systems Inc.,1999:06:03 00:00:00,Adobe RGB (1998),,,,,,,,,,,,,,,,acsp,0,2.1.0,0.60974 0.31111 0.01947,"(Binary data 14 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/5320497621.jpg,,,(none),(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,5e6c5bbacd8f2d587c86e4625897c9be,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/B8%2BaeJnHfTHhZWHhj%2FglACaiLinZF0XNYTLpCQP9HVU%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:16+01:00,5320497621.jpg,rw-rw-r--,166 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",766,1024x766,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.784,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/34486002835.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,3c6fd16750bf98fa21844410401438ba,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/z7QJ6jlxluVDXhEsujMMe%2FmlxQhPSdFOfqNsxBFB6yk%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:28:46+01:00,34486002835.jpg,rw-rw-r--,56 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:2:0 (2 2),
data/images/untagged/flickr/49850489362.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,Bruce Clarke,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Bruce Clarke,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,Bruce Clarke,Bruce Clarke,,,034f894c837faf0eefd772eec9a012e4,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/UAuMD1%2F8tGNg7BExxACISKYAS83cTX2Tq4iNDWI9dTA%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:33:58+01:00,49850489362.jpg,rw-rw-r--,123 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",817,1024x817,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.837,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/6413203565.jpg,,,,,4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,4eac8d794e48693b0566166a99f41d30,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/83kVABxArCDF8TP13uwqIq84nH20g02p49KD5MxIyJY%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:38:36+01:00,6413203565.jpg,rw-rw-r--,52 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",735,1023x735,1023,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.752,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/3997606825.jpg,,,[14],(none),4,Darrell Jordan,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Darrell Jordan,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,7eb33a7217772df838ae9cec77d94a37,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/%2FxgoyGhzY0X4GZ9ALOUaOPNktS96REcWXw15J3JNJdw%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:30:48+01:00,3997606825.jpg,rw-rw-r--,118 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",887,1024x887,1024,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.908,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/5297071762.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,f11bd175f0519c6bc1c3b150d603d20c,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/CnDaiPEJxQ0%2F%2BkPQuXbDBxWt8yBot2OtMBIesj9%2FLB8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:14+01:00,5297071762.jpg,rw-rw-r--,21 kB,JPEG,jpg,,,,,,,,,,,,,,,,353,487x353,487,,,,,,,,,,,,,,,,,,0.172,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCbCr4:2:0 (2 2),
data/images/untagged/flickr/40148318973.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,,,,,2278631ac8b2116875d84d301fcb7c3c,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/Gig5TziXaU2LB12Tc2c7RJLvgkwgUaE8TK6HXnikS0s%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:31:00+01:00,40148318973.jpg,rw-rw-r--,32 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",576,1024x576,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.590,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/17133520078.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,1d33c351c0ed876adcbb4bb2b0c6fe86,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/%2FDMpCHnjl4tjDUL9kxO%2FD6tbn3LIexH5q7cyaQTzg6E%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:24:26+01:00,17133520078.jpg,rw-rw-r--,29 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,1.02,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:2 (2 1),1
data/images/untagged/flickr/9019650420.jpg,,,,,4,,,,,8,0.15662 0.08336 0.71953,"(Binary data 14 bytes, use -b option to extract)",,,1.04788 0.02292 -0.0502 0.02957 0.99049 -0.01706 -0.00923 0.01508 0.75165,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,09d4e1abc076e05b8163ca58e43b171d,,,,,"Reflective, Glossy, Positive, Color",Apple Computer Inc.,,,,,,data/images/untagged/flickr,https://flickr.com/e/5mPxuG%2FYshh2UdFqtqmkvySLpNHWzZihAipf2LRfFl8%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:42:12+01:00,9019650420.jpg,rw-rw-r--,93 kB,JPEG,jpg,,,,,,,,,,,,,,0.35332 0.67441 0.09042,"(Binary data 14 bytes, use -b option to extract)",1023,1024x1023,1024,,1.02,,,,,,,,,,,,,,,0.95047 1 1.0891,1.0,,image/jpeg,,,,Apple Computer Inc.,Input Device Profile,Apple Computer Inc.,"XYZ ","Copyright 2003 Apple Computer Inc., all rights reserved.",Apple Computer Inc.,2003:07:01 00:00:00,Camera RGB Profile,Camera RGB Profile,RGB-beskrivelse til Kamera,RGB-Profil für Kameras,Perfil RGB para Cámara,Kameran RGB-profiili,Profil RVB de l’appareil-photo,Profilo RGB Fotocamera,カメラ RGB プロファイル,카메라 RGB 프로파일,RGB-profiel Camera,RGB-kameraprofil,Perfil RGB de Câmera,RGB-profil för Kamera,相机 RGB 描述文件,數位相機 RGB 色彩描述,acsp,0,2.2.0,0.45427 0.24263 0.01482,"(Binary data 14 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/29585720992.jpg,,,[14],(none),4,Paul Roberts,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Paul Roberts,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,(c) 2014 Paul J. Roberts. all rights reserved,(c) 2014 Paul J. Roberts. all rights reserved,,,f4a60a30ac9c49e03997821e5f52e795,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/O3XunZPwOjclF5XPUu4atYbB6%2FJhG06ESa3ce6snHUI%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:27:20+01:00,29585720992.jpg,rw-rw-r--,161 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,680x1024,680,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.696,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/51138442810.jpg,,,"[14], Encoded with Blend=1 downsampling",(none),4,Bruce Clarke,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Bruce Clarke,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",YCbCr,,,0.9642 1 0.82491,,Bruce Clarke,Bruce Clarke,,,7932ff52dc59219239a914884023b47d,,,,100,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/wv1Mtx9%2BxBlVIbB2utoBPLY7rncKUMA0MzMTWovrtIc%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:35:22+01:00,51138442810.jpg,rw-rw-r--,129 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",929,1024x929,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.951,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:4:4 (1 1),1
data/images/untagged/flickr/48784711481.jpg,,,,,4,Dave Lenton,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,© www.EGBE.info,,,,15a02b4556a5194cc3c0e4f2f52b4e26,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/l8KTaoCaZMJyzOkzdOusp03paxerhMTJceym2OJ8DNA%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:53+01:00,2022:02:07 13:33:30+01:00,48784711481.jpg,rw-rw-r--,51 kB,JPEG,jpg,,,,,,,,,,,,,,,,683,1024x683,1024,,1.02,,,,,,,,,,,,,,,,0.699,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/5597997496.jpg,,,,,4,,,,,8,,,,,,,,,,,,UTF8,3,,,,,,,,,,,,79eb9f75526445f3aaf9ea8f0b621c3d,,,,,,,,,,,,data/images/untagged/flickr,https://flickr.com/e/sU4mo6mTNA5igPrbQmlETbPGQjDywQj282mu9UWfJ04%3D,"Baseline DCT, Huffman coding",4,,11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:36:54+01:00,5597997496.jpg,rw-rw-r--,62 kB,JPEG,jpg,,,,,,,,,,,,,,,,619,1024x619,1024,,1.02,,,,,,,,,,,,,,,,0.634,,image/jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/6880630568.jpg,,,,,4,,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,c1441656a8256abb45fd8522d777c916,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,https://flickr.com/e/CdcpxsAECvYkcGnoIrloe8kGTmxjj1oHaeNtHkSFnvE%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:39:08+01:00,6880630568.jpg,rw-rw-r--,103 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",1024,1024x1024,1024,,1.02,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,1.0,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Media-Relative Colorimetric,None,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,1,,YCbCr4:2:0 (2 2),1
data/images/untagged/flickr/3405591406.jpg,,,,,4,Bill Somerville,,,,8,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",Bill Somerville,Photographer,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,"2009, Class Design Limited - www.classdesign.com","(C) 2009 Bill Somerville, all rights reserved",,,47f9675e47a95eb1cf3205ae60aa3236,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,,,data/images/untagged/flickr,"https://flickr.com/e/vT2p%2B9lYsCObXLKxcrxeUU2Cbfh5AlE58a1UANeIWEU%3D, City:Stokenchurch, Country:United Kingdom, Address:Glendella, Wycombe Road, PostalCode:HP14 3RP, Region:Bucks, Email:bill@classdesign.com, Phone:+44 (0) 7973 228360","Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:28:36+01:00,3405591406.jpg,rw-rw-r--,159 kB,JPEG,jpg,,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",757,1024x757,1024,,,,,,,,76.03647 80 87.12462,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,0.775,,image/jpeg,,,,Microsoft Corporation,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,All rights reserved.,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,YCbCr4:4:4 (1 1),
data/images/untagged/flickr/4704175850.jpg,,,,,4,,,,,8,0.14919 0.06322 0.74457,"(Binary data 14 bytes, use -b option to extract)",,,,,,,,,"Not Embedded, Independent",UTF8,3,,"RGB ",,,,0.9642 1 0.82491,,,,,,d0cda8ffafc9b9bfcc804e9a385282d7,,,,,"Reflective, Glossy, Positive, Color",none,,,,,,data/images/untagged/flickr,https://flickr.com/e/atRg0oSSFTtR7Y4aGq1cJDJvhSmGVDV07kCpLuPGTsk%3D,"Baseline DCT, Huffman coding",4,"Big-endian (Motorola, MM)",11.88,,,,,,2022:03:07 10:07:38+01:00,2022:02:11 14:56:52+01:00,2022:02:07 13:32:38+01:00,4704175850.jpg,rw-rw-r--,80 kB,JPEG,jpg,,,,,,,,,,,,,,0.20528 0.62567 0.06087,"(Binary data 14 bytes, use -b option to extract)",1024,1024x1024,1024,,1.02,,,,,,,,,,,,,,0 0 0,0.95045 1 1.08905,1.0,,image/jpeg,,,,Apple Computer Inc.,Display Device Profile,Adobe Systems Inc.,"XYZ ",Copyright 2000 Adobe Systems Incorporated,Adobe Systems Inc.,2000:08:11 19:51:59,Adobe RGB (1998),,,,,,,,,,,,,,,,acsp,0,2.1.0,0.60974 0.31111 0.01947,"(Binary data 14 bytes, use -b option to extract)",Perceptual,None,,,,,,,,,,,,,,,,,,,,,,,,,,1,,YCbCr4:2:0 (2 2),1
